Player_Name,Market Value (M Euro),Cluster,Goals per match,Shots_PA,Shooting accuracy %,Tackles_PA,Interceptions_PA,Recoveries_PA,Duels_won_PA,Tackle success %,Aerial_battles_won_PA,Assists_PA,Passes per match,Through_balls_PA,Accurate_long_balls_PA,Big_chances_PA
Will Hughes,9.0,Balanced,-0.6622043172877208,-0.7928134550473609,-0.8947522965078705,0.7856416247969177,0.30051934983332795,0.04086563993161915,0.33079027875614203,-0.09328697635883108,-0.28188033121059153,-0.18106638493031063,-0.40492916479652596,-0.6526410121688009,-0.9228316891577194,-0.45769626305945316
Dejan Kulusevski,55.0,Attacking,0.9452762245233665,0.8156515165900546,0.33680438048486566,-0.12609787832449232,-0.3865186007076596,0.11107390343016611,0.07304283708848172,-0.7843721277518039,-0.8684090257684398,1.846585241142426,-0.3636162080749834,0.6909563621399797,-1.0337303367329984,1.5193316339722356
Julio Enciso,22.0,Attacking,0.32701447767294817,1.7291891755706519,0.8966028700270184,-1.3063031840198225,-1.3704226984761452,-1.6488139928866674,-0.5456324275539884,-2.972808440496218,-0.7786626851253379,0.4476680684706819,-1.4252116495446248,-0.1598178034030626,-1.2564365595850187,0.6835058582629892
João Palhinha,55.0,Defensive,0.07970977893278103,0.3839322979248843,-0.4469135048741482,4.235847565469125,1.5861443847854062,1.254774218521546,2.79862581363654,-0.5540104106208129,1.7126839223981387,-0.9817623982358482,0.47149570279620134,-0.5165279354620731,1.2163580602242465,-1.0352558732409332
Harry Wilson,17.0,Balanced,0.4506668270430319,0.25215203235958444,0.11288498466800453,-1.1560719594659858,-0.9925912393421376,-1.1287339962326104,-0.9232295119052919,0.48261731646864625,-0.9044617984865065,0.08926859285330123,-1.1684811327750382,-0.3709319631930893,-0.4029998217743293,-0.15833662247362576
Kaoru Mitoma,45.0,Attacking,1.3162332726336172,1.1509733103425437,1.3444416616607406,-0.5409402422097597,-0.6946359365877907,-2.5696931020064246,-2.564060478450047,-6.658595914592072,-1.1896064554384886,1.3387416061578696,-0.21016808310925325,-1.051593133550589,-1.4129425481805418,1.4479341528339644
Cheick Doucouré,35.0,Defensive,-1.1568137147680553,-0.2022562308875694,-1.1186716923247315,1.3482042969356602,2.2691203675449136,1.4545046201738774,0.14149201530424402,-0.09328697635883108,0.11098686018025965,-0.2996329657953461,0.3040306817999477,-0.019410623762813814,-0.12226762946512132,-0.40232397538760656
Pape Sarr,45.0,Balanced,-0.41489961854755353,-0.31335918365483867,0.8966028700270184,-0.6417386698476427,0.1929208088437029,-0.2667122687400934,-0.8680202412387755,1.2888833264271145,-0.17080835820380239,-0.02880875376482821,0.059841598320829095,-0.2935841029251916,-0.7921354600849667,-0.6055654403649525
Sasa Lukic,10.0,Balanced,-0.7858566666578044,-1.031691862551585,-1.006711994416301,-0.37664509196422885,-0.05639288369323364,-0.751065285251865,-0.8734113418020664,-0.5540104106208129,-0.3387421104952342,-1.1859667506224953,-0.7228913852783991,-0.4296370058579552,-0.8944662987820395,-1.1674683141258502
Wataru Endo,13.0,Balanced,-0.7858566666578044,-1.2662494719872575,-0.11103441114885658,0.19134671317032081,-0.05639288369323364,-0.2480754296269554,-0.007384947315039648,0.02189388220666438,0.6151216025200985,-1.1859667506224953,0.8750347622012701,-0.04091442605005916,-0.4196512072276217,-0.5681052487808926
Dominik Szoboszlai,75.0,Attacking,-0.16759491980738625,1.4272537430323795,-0.8947522965078705,-0.7116619034342823,-0.5882620944386979,0.8026873089423455,-0.6203890220316203,-0.4388295520553175,-0.4618935288422842,-0.02880875376482821,0.8359349995898099,-0.20936087730014738,0.33122974694512125,1.0801431809177406
Kevin Schade,22.0,Balanced,-0.41489961854755353,-0.5611106586212674,0.8966028700270184,-1.256064222073119,-1.2780299771242218,-1.3915786294973476,-0.35640479778248296,0.5977981750341417,1.703052427781424,-0.318098252979245,-1.702598644674983,-0.6725886182378903,-1.379685025603993,0.23728887027639403
James Garner,22.0,Balanced,-0.9095090160278879,-0.21287257143069271,-0.3349538069657177,0.47903087421249513,0.8284440760014934,0.24180719848981355,0.0660124363539081,0.02189388220666438,-0.014680857588616753,-0.42855424358838595,-0.4263233745273248,-0.6105696975503578,-0.32935199441372004,-0.023229734830931374
Billy Gilmour,18.0,Balanced,-1.1568137147680553,-0.7015737455680463,-1.5665104839584538,-0.6184309253187629,-0.4700689364952614,-0.029560956215771983,-0.852965093739808,-0.323648693489822,-0.4780649272110888,-0.6716743075746433,1.3678393173796721,0.07138320811666637,0.9651756093919256,-0.6125025128805192
Kevin De Bruyne,50.0,Attacking,2.058147368854119,2.589948975457457,0.4487640783932962,-0.3708953354064005,-0.5872509362433643,0.20244813794017702,-0.01352465241282215,0.7129790335996372,-0.5255338228031691,4.780216685647455,1.4047258858810496,3.6751551943036,1.3427530107097563,5.224978067214857
